Date,Open,High,Low,Close,Volume,MarketCap
"Dec 14, 2023","$42,884.26","$43,390.86","$41,767.09","$43,023.97","$25,578,530,178","$841,983,433,932"
"Dec 13, 2023","$41,468.47","$43,429.78","$40,676.87","$42,890.74","$26,797,884,674","$839,333,709,179"
"Dec 12, 2023","$41,238.73","$42,048.30","$40,667.56","$41,450.22","$24,779,520,132","$811,106,735,270"
"Dec 11, 2023","$43,792.02","$43,808.37","$40,234.58","$41,243.83","$40,632,672,038","$807,028,644,889"
"Dec 10, 2023","$43,728.38","$44,034.62","$43,593.28","$43,779.70","$13,000,481,418","$856,608,048,217"
"Dec 09, 2023","$44,180.02","$44,361.26","$43,627.60","$43,725.99","$17,368,210,171","$855,518,589,114"
"Dec 08, 2023","$43,293.13","$44,705.52","$43,125.30","$44,166.60","$24,421,116,687","$864,097,723,185"
"Dec 07, 2023","$43,769.13","$44,042.59","$42,880.65","$43,292.66","$27,635,760,671","$846,962,790,499"
"Dec 06, 2023","$44,080.02","$44,265.77","$43,478.08","$43,746.45","$29,909,761,586","$855,807,598,358"
"Dec 05, 2023","$41,986.26","$44,408.67","$41,421.15","$44,080.65","$36,312,154,535","$862,310,043,284"
"Dec 04, 2023","$39,978.63","$42,371.75","$39,978.63","$41,980.10","$39,856,129,827","$821,180,324,322"
"Dec 03, 2023","$39,472.21","$40,135.60","$39,298.17","$39,978.39","$15,769,696,322","$781,986,059,221"
"Dec 02, 2023","$38,689.28","$39,678.94","$38,652.60","$39,476.33","$15,534,035,612","$772,125,221,563"
"Dec 01, 2023","$37,718.01","$38,954.11","$37,629.36","$38,688.75","$23,512,784,002","$756,690,015,948"
"Nov 30, 2023","$37,861.12","$38,141.75","$37,531.14","$37,712.75","$18,115,982,627","$737,560,917,366"
"Nov 29, 2023","$37,826.11","$38,366.11","$37,612.63","$37,858.49","$20,728,546,658","$740,379,866,134"
"Nov 28, 2023","$37,247.99","$38,368.48","$36,891.09","$37,831.09","$21,696,137,014","$739,813,120,656"
"Nov 27, 2023","$37,454.19","$37,559.35","$36,750.13","$37,254.17","$19,002,925,720","$728,495,474,098"
"Nov 26, 2023","$37,796.83","$37,820.30","$37,162.75","$37,479.12","$13,744,796,068","$732,864,171,271"
"Nov 25, 2023","$37,721.41","$37,892.43","$37,617.42","$37,796.79","$9,099,571,165","$739,040,907,500"
"Nov 24, 2023","$37,296.32","$38,415.34","$37,261.61","$37,720.28","$22,922,957,823","$737,506,220,401"
"Nov 23, 2023","$37,420.43","$37,643.92","$36,923.86","$37,289.62","$14,214,948,217","$729,048,665,033"
"Nov 22, 2023","$35,756.55","$37,856.98","$35,670.97","$37,432.34","$24,397,247,860","$731,805,245,916"
"Nov 21, 2023","$37,469.16","$37,631.14","$35,813.81","$35,813.81","$25,172,163,756","$700,129,319,723"
"Nov 20, 2023","$37,374.07","$37,756.82","$36,882.53","$37,476.96","$20,888,209,068","$732,607,478,252"
"Nov 19, 2023","$36,585.77","$37,509.36","$36,414.60","$37,386.55","$12,915,986,553","$730,802,775,304"
"Nov 18, 2023","$36,625.37","$36,839.28","$36,233.31","$36,585.70","$11,886,022,717","$715,107,332,423"
"Nov 17, 2023","$36,164.82","$36,704.48","$35,901.24","$36,596.68","$22,445,028,430","$715,288,296,430"
"Nov 16, 2023","$37,879.98","$37,934.63","$35,545.47","$36,154.77","$26,007,385,366","$706,617,161,805"
"Nov 15, 2023","$35,548.11","$37,964.89","$35,383.78","$37,880.58","$27,365,821,679","$740,312,548,128"
"Nov 14, 2023","$36,491.79","$36,753.35","$34,948.50","$35,537.64","$23,857,403,554","$694,491,212,462"
"Nov 13, 2023","$37,070.31","$37,405.12","$36,399.61","$36,502.36","$19,057,712,790","$713,311,947,480"
"Nov 12, 2023","$37,133.99","$37,227.69","$36,779.12","$37,054.52","$11,545,715,999","$724,074,263,173"
"Nov 11, 2023","$37,310.07","$37,407.09","$36,773.67","$37,138.05","$13,924,272,142","$725,668,445,885"
"Nov 10, 2023","$36,702.25","$37,493.80","$36,362.76","$37,313.97","$22,711,265,155","$729,069,481,964"
"Nov 09, 2023","$35,633.63","$37,926.26","$35,592.10","$36,693.12","$37,762,672,382","$716,902,433,923"
"Nov 08, 2023","$35,419.48","$35,994.42","$35,147.80","$35,655.28","$17,295,394,918","$696,595,346,035"
"Nov 07, 2023","$35,047.79","$35,892.42","$34,545.82","$35,443.56","$18,834,737,789","$692,425,627,404"
"Nov 06, 2023","$35,044.79","$35,286.03","$34,765.36","$35,037.37","$12,693,436,420","$684,460,477,854"
"Nov 05, 2023","$35,090.01","$35,340.34","$34,594.24","$35,049.36","$12,412,743,996","$684,667,682,721"
"Nov 04, 2023","$34,736.32","$35,256.03","$34,616.69","$35,082.20","$9,561,294,264","$685,272,381,015"
"Nov 03, 2023","$34,942.47","$34,942.47","$34,133.44","$34,732.33","$17,158,456,701","$678,402,411,404"
"Nov 02, 2023","$35,441.58","$35,919.84","$34,401.57","$34,938.24","$20,998,158,544","$682,394,289,861"
"Nov 01, 2023","$34,657.28","$35,527.93","$34,170.69","$35,437.25","$22,446,272,005","$692,109,682,986"
"Oct 31, 2023","$34,500.08","$34,719.25","$34,083.31","$34,667.78","$15,758,270,810","$677,047,621,125"
"Oct 30, 2023","$34,531.74","$34,843.94","$34,110.97","$34,502.36","$17,184,860,315","$673,783,741,122"
"Oct 29, 2023","$34,089.37","$34,743.26","$33,947.57","$34,538.48","$11,160,323,986","$674,455,804,210"
"Oct 28, 2023","$33,907.72","$34,399.39","$33,874.80","$34,089.58","$10,160,330,825","$665,660,534,679"
"Oct 27, 2023","$34,156.50","$34,238.21","$33,416.89","$33,909.80","$16,418,032,871","$662,115,721,497"
"Oct 26, 2023","$34,504.29","$34,832.91","$33,762.32","$34,156.65","$19,427,195,376","$666,904,079,222"
"Oct 25, 2023","$33,916.04","$35,133.76","$33,709.11","$34,502.82","$25,254,318,008","$673,629,831,821"
"Oct 24, 2023","$33,077.30","$35,150.43","$32,880.76","$33,901.53","$44,934,999,645","$661,859,706,506"
"Oct 23, 2023","$30,140.68","$34,370.44","$30,097.83","$33,086.23","$38,363,572,311","$645,916,652,811"
"Oct 22, 2023","$29,918.66","$30,199.43","$29,720.31","$29,993.90","$10,446,520,040","$585,517,392,722"
"Oct 21, 2023","$29,683.38","$30,287.48","$29,481.75","$29,918.41","$11,541,146,996","$584,015,234,382"
"Oct 20, 2023","$28,732.81","$30,104.09","$28,601.67","$29,682.95","$21,536,125,230","$579,392,054,001"
"Oct 19, 2023","$28,332.42","$28,892.47","$28,177.99","$28,719.81","$14,448,058,195","$560,568,426,319"
"Oct 18, 2023","$28,413.53","$28,889.01","$28,174.25","$28,328.34","$12,724,128,586","$552,901,231,268"
"Oct 17, 2023","$28,522.10","$28,618.75","$28,110.19","$28,415.75","$14,872,527,508","$554,581,972,707"
"Oct 16, 2023","$27,162.63","$29,448.14","$27,130.47","$28,519.47","$27,833,876,539","$556,577,526,993"
"Oct 15, 2023","$26,858.01","$27,289.17","$26,817.89","$27,159.65","$7,098,201,980","$530,017,041,636"
"Oct 14, 2023","$26,866.20","$26,969.00","$26,814.59","$26,861.71","$5,388,116,782","$524,174,123,666"
"Oct 13, 2023","$26,752.88","$27,092.70","$26,686.32","$26,862.38","$15,165,312,851","$524,162,174,274"
"Oct 12, 2023","$26,873.29","$26,921.44","$26,558.32","$26,756.80","$9,392,909,295","$522,077,986,121"
"Oct 11, 2023","$27,392.08","$27,474.12","$26,561.10","$26,873.32","$13,648,094,333","$524,325,019,034"
"Oct 10, 2023","$27,589.20","$27,715.85","$27,301.66","$27,391.02","$9,973,350,678","$534,398,434,702"
"Oct 09, 2023","$27,934.47","$27,989.47","$27,302.56","$27,583.68","$12,007,668,568","$538,127,916,933"
"Oct 08, 2023","$27,971.68","$28,102.17","$27,740.66","$27,935.09","$7,916,875,290","$544,957,531,994"
"Oct 07, 2023","$27,946.78","$28,028.09","$27,870.42","$27,968.84","$6,553,044,316","$545,589,873,921"
"Oct 06, 2023","$27,412.12","$28,252.54","$27,215.55","$27,946.60","$13,492,391,599","$545,126,652,148"
"Oct 05, 2023","$27,798.65","$28,091.86","$27,375.60","$27,415.91","$11,877,253,670","$534,747,363,212"
"Oct 04, 2023","$27,429.07","$27,826.66","$27,248.11","$27,799.39","$11,143,355,314","$542,203,190,963"
"Oct 03, 2023","$27,508.25","$27,667.19","$27,216.00","$27,429.98","$11,407,814,187","$534,975,274,336"
"Oct 02, 2023","$27,976.80","$28,494.46","$27,347.79","$27,530.78","$19,793,041,322","$536,912,579,985"
"Oct 01, 2023","$26,967.40","$28,047.24","$26,965.09","$27,983.75","$9,503,917,434","$545,719,315,434"
"Sep 30, 2023","$26,911.69","$27,091.80","$26,888.97","$26,967.92","$5,331,172,801","$525,885,640,460"
"Sep 29, 2023","$27,024.84","$27,225.94","$26,721.76","$26,911.72","$10,396,435,377","$524,766,460,979"
"Sep 28, 2023","$26,355.81","$27,259.50","$26,327.32","$27,021.55","$14,079,002,707","$526,883,682,824"
"Sep 27, 2023","$26,209.50","$26,817.84","$26,111.46","$26,352.72","$11,718,380,997","$513,818,515,485"
"Sep 26, 2023","$26,294.76","$26,389.88","$26,090.71","$26,217.25","$9,985,498,161","$511,151,155,987"
"Sep 25, 2023","$26,253.78","$26,421.51","$26,011.47","$26,298.48","$11,997,833,257","$512,712,185,602"
"Sep 24, 2023","$26,579.37","$26,716.06","$26,221.05","$26,256.83","$8,192,867,686","$511,876,976,254"
"Sep 23, 2023","$26,578.56","$26,634.19","$26,520.52","$26,579.39","$7,404,700,301","$518,140,112,048"
"Sep 22, 2023","$26,564.06","$26,726.08","$26,495.53","$26,579.57","$10,578,746,709","$518,118,003,344"
"Sep 21, 2023","$27,129.84","$27,152.94","$26,389.30","$26,567.63","$13,371,443,708","$517,864,270,863"
"Sep 20, 2023","$27,210.23","$27,379.51","$26,864.08","$27,132.01","$13,281,116,604","$528,841,974,546"
"Sep 19, 2023","$26,760.85","$27,488.76","$26,681.61","$27,211.12","$13,807,690,550","$530,358,455,132"
"Sep 18, 2023","$26,532.99","$27,414.73","$26,415.52","$26,754.28","$15,615,339,655","$521,431,894,478"
"Sep 17, 2023","$26,567.93","$26,618.00","$26,445.08","$26,534.19","$6,774,210,670","$517,116,820,260"
"Sep 16, 2023","$26,606.20","$26,754.77","$26,473.89","$26,568.28","$7,402,031,417","$517,755,173,479"
"Sep 15, 2023","$26,533.82","$26,840.50","$26,240.70","$26,608.69","$11,479,735,788","$518,517,274,733"
"Sep 14, 2023","$26,228.28","$26,774.62","$26,171.45","$26,539.67","$13,811,359,124","$517,140,816,824"
"Sep 13, 2023","$25,837.55","$26,376.11","$25,781.12","$26,228.32","$13,072,077,070","$511,047,406,839"
"Sep 12, 2023","$25,160.66","$26,451.94","$25,133.08","$25,833.34","$18,657,279,324","$503,327,969,521"
"Sep 11, 2023","$25,831.72","$25,883.95","$24,930.30","$25,162.66","$14,600,006,467","$490,238,023,957"
"Sep 10, 2023","$25,895.21","$25,978.13","$25,640.26","$25,832.23","$7,899,553,047","$503,258,420,290"
"Sep 09, 2023","$25,905.42","$25,921.98","$25,810.50","$25,895.68","$5,481,314,132","$504,470,470,463"
"Sep 08, 2023","$26,245.21","$26,414.01","$25,677.48","$25,905.65","$10,817,356,400","$504,640,503,023"
"Sep 07, 2023","$25,748.31","$26,409.30","$25,608.20","$26,240.19","$11,088,307,100","$511,135,039,201"
"Sep 06, 2023","$25,783.93","$25,953.02","$25,404.36","$25,753.24","$12,752,705,327","$501,626,995,525"
"Sep 05, 2023","$25,814.96","$25,858.37","$25,589.99","$25,779.98","$11,094,740,040","$502,126,527,594"
"Sep 04, 2023","$25,968.17","$26,081.52","$25,657.03","$25,812.42","$10,680,635,106","$502,737,261,225"
"Sep 03, 2023","$25,869.47","$26,087.15","$25,817.03","$25,969.57","$8,962,524,523","$505,774,022,624"
"Sep 02, 2023","$25,800.91","$25,970.28","$25,753.09","$25,868.80","$10,100,387,473","$503,786,436,421"
"Sep 01, 2023","$25,934.02","$26,125.87","$25,362.61","$25,800.72","$17,202,862,221","$502,435,875,824"
"Aug 31, 2023","$27,301.93","$27,456.08","$25,752.93","$25,931.47","$20,181,001,451","$504,957,555,551"
"Aug 30, 2023","$27,726.08","$27,760.16","$27,069.21","$27,297.27","$16,343,655,235","$531,528,938,704"
"Aug 29, 2023","$26,102.49","$28,089.34","$25,912.63","$27,727.39","$29,368,391,712","$539,882,481,562"
"Aug 28, 2023","$26,089.61","$26,198.58","$25,880.60","$26,106.15","$11,002,805,166","$508,288,516,574"
"Aug 27, 2023","$26,008.24","$26,165.37","$25,965.10","$26,089.69","$6,913,768,611","$507,949,530,131"
"Aug 26, 2023","$26,047.24","$26,107.38","$25,983.88","$26,008.46","$6,034,817,316","$506,348,824,288"
"Aug 25, 2023","$26,163.68","$26,248.10","$25,786.81","$26,047.67","$12,406,045,118","$507,090,156,467"
"Aug 24, 2023","$26,431.52","$26,554.91","$25,914.93","$26,162.37","$12,871,532,023","$509,301,597,241"
"Aug 23, 2023","$26,040.47","$26,786.90","$25,805.00","$26,431.64","$16,985,265,785","$514,519,784,075"
"Aug 22, 2023","$26,130.75","$26,135.51","$25,520.73","$26,031.66","$14,503,820,706","$506,709,265,108"
"Aug 21, 2023","$26,188.69","$26,220.20","$25,846.09","$26,124.14","$13,371,557,893","$508,487,129,876"
"Aug 20, 2023","$26,096.86","$26,260.68","$26,004.32","$26,189.58","$9,036,580,420","$509,733,936,200"
"Aug 19, 2023","$26,047.83","$26,249.45","$25,802.41","$26,096.20","$10,631,443,812","$507,889,708,784"
"Aug 18, 2023","$26,636.08","$26,808.20","$25,668.92","$26,049.56","$24,026,236,529","$506,957,746,774"
"Aug 17, 2023","$28,699.80","$28,745.95","$25,409.11","$26,664.55","$31,120,851,211","$518,904,301,901"
"Aug 16, 2023","$29,169.07","$29,221.98","$28,701.78","$28,701.78","$14,949,271,904","$558,522,450,868"
"Aug 15, 2023","$29,408.05","$29,439.12","$29,088.85","$29,170.35","$12,640,195,779","$567,610,646,871"
"Aug 14, 2023","$29,283.26","$29,660.25","$29,124.11","$29,408.44","$14,013,695,304","$572,212,182,982"
"Aug 13, 2023","$29,416.59","$29,441.43","$29,265.81","$29,282.91","$7,329,897,180","$569,738,074,810"
"Aug 12, 2023","$29,399.79","$29,465.11","$29,357.59","$29,415.96","$6,194,358,008","$572,302,297,645"
"Aug 11, 2023","$29,424.90","$29,517.77","$29,253.52","$29,397.72","$10,195,168,197","$571,917,121,194"
"Aug 10, 2023","$29,563.97","$29,688.56","$29,354.45","$29,429.59","$11,865,344,789","$572,509,489,794"
"Aug 09, 2023","$29,766.70","$30,093.44","$29,376.80","$29,561.49","$18,379,521,213","$575,052,155,347"
"Aug 08, 2023","$29,180.02","$30,176.80","$29,113.81","$29,765.49","$17,570,561,357","$578,990,356,569"
"Aug 07, 2023","$29,038.51","$29,244.28","$28,724.14","$29,180.58","$13,618,163,710","$567,589,047,795"
"Aug 06, 2023","$29,043.70","$29,160.82","$28,963.83","$29,041.86","$7,269,806,994","$564,864,625,278"
"Aug 05, 2023","$29,075.39","$29,102.47","$28,957.80","$29,042.13","$6,598,366,353","$564,840,485,746"
"Aug 04, 2023","$29,174.38","$29,302.08","$28,885.34","$29,074.09","$12,036,639,988","$565,434,912,960"
"Aug 03, 2023","$29,161.81","$29,375.71","$28,959.49","$29,178.68","$12,780,357,746","$567,446,140,509"
"Aug 02, 2023","$29,704.15","$29,988.00","$28,946.51","$29,151.96","$19,212,655,598","$566,898,832,325"
"Aug 01, 2023","$29,230.87","$29,675.73","$28,657.02","$29,675.73","$18,272,392,391","$577,056,102,933"
"Jul 31, 2023","$29,278.31","$29,489.87","$29,131.58","$29,230.11","$11,656,781,982","$568,365,621,733"
"Jul 30, 2023","$29,357.09","$29,443.17","$29,059.50","$29,275.31","$8,678,454,527","$569,216,997,017"
"Jul 29, 2023","$29,319.45","$29,396.84","$29,264.17","$29,356.92","$6,481,775,959","$570,774,442,719"
"Jul 28, 2023","$29,212.16","$29,521.51","$29,125.85","$29,319.25","$11,218,474,952","$570,017,791,145"
"Jul 27, 2023","$29,353.80","$29,560.97","$29,099.35","$29,210.69","$10,770,779,217","$567,881,358,905"
"Jul 26, 2023","$29,225.76","$29,675.55","$29,113.91","$29,354.97","$13,497,554,655","$570,661,758,982"
"Jul 25, 2023","$29,178.97","$29,353.16","$29,062.43","$29,227.39","$10,266,772,793","$568,155,078,548"
"Jul 24, 2023","$30,081.66","$30,093.39","$28,934.29","$29,176.92","$15,395,817,395","$567,148,527,546"
"Jul 23, 2023","$29,790.11","$30,330.64","$29,741.53","$30,084.54","$9,220,145,050","$584,762,966,698"
"Jul 22, 2023","$29,908.70","$29,991.62","$29,664.12","$29,771.80","$7,873,300,598","$578,655,924,187"
"Jul 21, 2023","$29,805.11","$30,046.00","$29,733.85","$29,908.74","$10,972,789,818","$581,292,887,482"
"Jul 20, 2023","$29,915.25","$30,195.53","$29,638.10","$29,792.02","$14,655,207,121","$579,003,905,761"
"Jul 19, 2023","$29,862.05","$30,184.18","$29,794.27","$29,913.92","$12,128,602,812","$581,348,679,162"
"Jul 18, 2023","$30,147.07","$30,233.66","$29,556.43","$29,856.56","$13,138,897,269","$580,205,937,050"
"Jul 17, 2023","$30,249.63","$30,336.40","$29,685.78","$30,145.89","$13,240,156,074","$585,797,549,895"
"Jul 16, 2023","$30,297.47","$30,437.56","$30,089.67","$30,249.13","$8,516,564,470","$587,778,068,681"
"Jul 15, 2023","$30,331.78","$30,407.78","$30,263.46","$30,295.81","$8,011,667,756","$588,656,416,080"
"Jul 14, 2023","$31,474.72","$31,582.25","$29,966.39","$30,334.07","$20,917,902,660","$589,374,459,086"
"Jul 13, 2023","$30,387.49","$31,814.51","$30,268.35","$31,476.05","$23,686,079,548","$611,535,352,758"
"Jul 12, 2023","$30,622.25","$30,959.97","$30,228.84","$30,391.65","$14,805,659,717","$590,443,005,305"
"Jul 11, 2023","$30,417.63","$30,788.31","$30,358.10","$30,620.95","$12,151,839,152","$594,872,050,276"
"Jul 10, 2023","$30,172.42","$31,026.08","$29,985.39","$30,414.47","$14,828,209,155","$590,834,747,693"
"Jul 09, 2023","$30,291.61","$30,427.59","$30,085.59","$30,171.23","$7,903,327,692","$586,079,772,337"
"Jul 08, 2023","$30,346.92","$30,374.44","$30,080.16","$30,292.54","$7,509,378,699","$588,404,379,630"
"Jul 07, 2023","$29,908.00","$30,434.64","$29,777.28","$30,342.26","$13,384,770,155","$589,336,655,274"
"Jul 06, 2023","$30,507.15","$31,460.05","$29,892.23","$29,909.34","$21,129,219,509","$580,894,851,051"
"Jul 05, 2023","$30,778.73","$30,877.33","$30,225.61","$30,514.17","$12,481,622,280","$592,615,228,831"
"Jul 04, 2023","$31,156.86","$31,325.20","$30,659.36","$30,777.58","$12,810,828,427","$597,702,171,826"
"Jul 03, 2023","$30,624.52","$31,375.61","$30,586.51","$31,156.44","$15,271,884,873","$605,031,166,919"
"Jul 02, 2023","$30,587.27","$30,766.14","$30,264.02","$30,620.77","$10,533,418,042","$594,601,955,893"
"Jul 01, 2023","$30,471.85","$30,641.29","$30,328.86","$30,590.08","$9,086,606,733","$593,974,448,099"
"Jun 30, 2023","$30,441.35","$31,256.86","$29,600.28","$30,477.25","$26,387,306,197","$591,758,288,456"
"Jun 29, 2023","$30,086.19","$30,796.25","$30,057.20","$30,445.35","$13,180,860,821","$591,107,911,061"
"Jun 28, 2023","$30,696.56","$30,703.28","$29,921.82","$30,086.25","$14,571,500,779","$584,108,674,471"
"Jun 27, 2023","$30,274.32","$31,006.79","$30,236.65","$30,688.16","$16,428,827,944","$595,773,660,616"
"Jun 26, 2023","$30,480.52","$30,636.03","$29,955.74","$30,271.13","$16,493,186,997","$587,650,439,315"
"Jun 25, 2023","$30,545.15","$31,041.27","$30,327.94","$30,480.26","$12,703,464,114","$591,683,600,297"
"Jun 24, 2023","$30,708.74","$30,804.15","$30,290.15","$30,548.69","$12,147,822,496","$592,983,006,395"
"Jun 23, 2023","$29,896.38","$31,389.54","$29,845.21","$30,695.47","$24,115,570,085","$595,803,665,520"
"Jun 22, 2023","$29,995.94","$30,496.00","$29,679.16","$29,912.28","$20,653,160,491","$580,578,124,574"
"Jun 21, 2023","$28,311.31","$30,737.33","$28,283.41","$30,027.30","$33,346,760,979","$582,785,323,709"
"Jun 20, 2023","$26,841.66","$28,388.97","$26,668.79","$28,327.49","$22,211,859,147","$549,771,733,917"
"Jun 19, 2023","$26,335.44","$26,984.61","$26,312.83","$26,851.03","$12,826,986,222","$521,094,554,604"
"Jun 18, 2023","$26,510.46","$26,675.93","$26,325.89","$26,336.21","$9,565,695,129","$511,079,706,783"
"Jun 17, 2023","$26,328.68","$26,769.39","$26,174.49","$26,510.68","$11,090,276,850","$514,442,327,520"
"Jun 16, 2023","$25,575.28","$26,463.17","$25,245.36","$26,327.46","$16,324,646,965","$510,862,345,346"
"Jun 15, 2023","$25,121.67","$25,735.31","$24,797.17","$25,576.39","$15,837,384,409","$496,264,527,631"
"Jun 14, 2023","$25,920.26","$26,041.80","$24,902.15","$25,124.68","$14,265,717,766","$487,476,514,345"
"Jun 13, 2023","$25,902.94","$26,376.35","$25,728.37","$25,918.73","$14,143,474,486","$502,863,816,038"
"Jun 12, 2023","$25,934.29","$26,087.92","$25,675.20","$25,902.50","$11,677,889,997","$502,523,702,241"
"Jun 11, 2023","$25,854.03","$26,203.44","$25,668.99","$25,940.17","$10,732,609,603","$503,230,985,845"
"Jun 10, 2023","$26,481.76","$26,531.05","$25,501.84","$25,851.24","$19,872,933,189","$501,477,392,551"
"Jun 09, 2023","$26,505.92","$26,770.29","$26,339.32","$26,480.38","$11,015,551,640","$513,657,047,934"
"Jun 08, 2023","$26,347.65","$26,797.51","$26,246.66","$26,508.22","$11,904,824,295","$514,170,400,421"
"Jun 07, 2023","$27,235.65","$27,332.18","$26,146.99","$26,346.00","$19,530,045,082","$510,996,613,396"
"Jun 06, 2023","$25,732.11","$27,313.82","$25,434.87","$27,238.78","$21,929,670,693","$528,291,607,016"
"Jun 05, 2023","$27,123.11","$27,129.98","$25,445.17","$25,760.10","$21,513,292,646","$499,587,457,194"
"Jun 04, 2023","$27,075.12","$27,407.02","$26,968.22","$27,119.07","$9,360,912,318","$525,920,232,791"
"Jun 03, 2023","$27,252.32","$27,317.05","$26,958.00","$27,075.13","$8,385,597,470","$525,043,616,808"
"Jun 02, 2023","$26,824.56","$27,303.86","$26,574.64","$27,249.59","$14,837,415,000","$528,404,436,446"
"Jun 01, 2023","$27,218.41","$27,346.11","$26,671.72","$26,819.97","$14,678,970,415","$520,044,966,564"
"May 31, 2023","$27,700.53","$27,831.68","$26,866.45","$27,219.66","$15,656,371,534","$527,773,175,252"
"May 30, 2023","$27,745.12","$28,044.76","$27,588.50","$27,702.35","$13,251,081,851","$537,106,462,875"
